Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb)
2022-07-30 22:00:00,31.06,97.21,122.25,56.05,178.17
2022-07-30 23:00:00,31.2,106.85,124.87,57.65,182.61
2022-07-31 00:00:00,21.29,68.96,141.72,49.07,190.77
2022-07-31 01:00:00,12.77,45.0,150.59,48.49,199.02
2022-07-31 02:00:00,17.07,35.31,127.23,46.1,173.37
2022-07-31 03:00:00,21.6,42.58,116.36,42.62,159.05
2022-07-31 04:00:00,21.72,26.4,109.12,39.3,148.37
2022-07-31 05:00:00,24.6,47.96,162.85,39.35,202.21
2022-07-31 06:00:00,23.92,35.96,173.74,39.24,212.99
2022-07-31 07:00:00,18.54,45.2,167.12,42.35,209.45
2022-07-31 08:00:00,32.92,73.07,131.19,72.78,203.93
2022-07-31 09:00:00,26.98,92.68,166.21,57.03,223.23
2022-07-31 10:00:00,29.67,92.35,150.37,56.02,206.32
2022-07-31 11:00:00,40.33,101.0,151.0,57.21,208.3
2022-07-31 12:00:00,24.27,74.59,124.17,56.36,180.62
2022-07-31 13:00:00,15.07,71.5,97.97,54.28,152.25
2022-07-31 14:00:00,21.41,65.44,78.52,41.53,120.09
2022-07-31 15:00:00,21.56,68.37,78.74,49.18,127.9
2022-07-31 16:00:00,25.47,99.64,82.06,54.99,137.04
2022-07-31 17:00:00,24.0,60.08,77.79,55.03,132.83
2022-07-31 18:00:00,19.88,60.99,82.32,54.51,136.84
2022-07-31 19:00:00,16.52,54.8,92.27,59.7,151.92
2022-07-31 20:00:00,23.08,79.46,121.78,67.26,188.99
2022-07-31 21:00:00,27.91,118.1,153.43,67.62,221.02
2022-07-31 22:00:00,34.98,112.32,169.08,68.13,237.13
2022-07-31 23:00:00,22.18,95.75,144.28,58.2,202.6
2022-08-01 00:00:00,14.73,80.53,147.19,54.9,202.06
2022-08-01 01:00:00,19.17,84.28,115.07,47.61,162.72
2022-08-01 02:00:00,26.73,77.7,124.4,58.39,182.78
2022-08-01 03:00:00,19.56,78.95,152.16,62.6,214.7
2022-08-01 04:00:00,24.52,76.45,153.5,60.49,213.99
2022-08-01 05:00:00,18.69,69.19,159.17,56.8,215.95
2022-08-01 06:00:00,12.65,81.82,163.63,47.48,211.14
2022-08-01 07:00:00,17.25,72.6,142.29,42.44,184.6
2022-08-01 08:00:00,17.17,68.09,137.65,41.67,179.55
2022-08-01 09:00:00,28.06,80.57,162.6,47.55,210.07
2022-08-01 10:00:00,22.6,73.98,162.05,52.09,214.18
2022-08-01 11:00:00,23.43,63.54,85.22,64.16,149.52
2022-08-01 12:00:00,15.78,41.6,127.18,35.93,111.23
2022-08-01 13:00:00,14.819,37.294,53.39,77.97,131.33
2022-08-01 14:00:00,13.858,32.989,46.75,65.81,113.01
2022-08-01 15:00:00,12.897,28.683,189.13,20.48,116.7
2022-08-01 16:00:00,11.936,24.378,124.39,64.79,142.87
2022-08-01 17:00:00,10.975,20.072,59.65,109.1,169.04
2022-08-01 18:00:00,10.015,15.767,107.18,121.48,138.32
2022-08-01 19:00:00,9.054,11.461,78.5,103.29,181.83
2022-08-01 20:00:00,8.093,7.156,135.63,94.61,230.26
2022-08-01 21:00:00,7.132,2.85,184.83,89.55,274.08
2022-08-01 22:00:00,6.171,13.25,173.22,81.95,255.48
2022-08-01 23:00:00,5.21,23.4,86.05,61.92,147.9
2022-08-02 00:00:00,9.75,53.3,128.08,62.56,190.73
2022-08-02 01:00:00,25.77,41.79,80.36,56.52,136.88
2022-08-02 02:00:00,35.11,55.52,76.97,48.47,125.43
2022-08-02 03:00:00,23.05,25.2,85.51,51.95,137.47
2022-08-02 04:00:00,20.725,44.75,93.16,57.23,150.4
2022-08-02 05:00:00,18.4,39.0,70.28,55.19,125.45
2022-08-02 06:00:00,18.14,47.71,145.37,59.84,205.19
2022-08-02 07:00:00,11.61,51.75,88.54,49.88,138.41
2022-08-02 08:00:00,14.86,39.52,107.69,61.32,169.01
2022-08-02 09:00:00,13.14,59.21,83.6,63.91,147.47
2022-08-02 10:00:00,15.28,45.05,56.69,56.96,113.74
2022-08-02 11:00:00,26.49,58.54,50.25,57.12,107.37
2022-08-02 12:00:00,31.04,66.26,59.09,70.22,129.32
2022-08-02 13:00:00,39.22,64.41,45.13,65.79,110.93
2022-08-02 14:00:00,28.41,61.66,37.1,68.24,105.35
2022-08-02 15:00:00,55.36,83.37,29.31,68.75,98.06
2022-08-02 16:00:00,29.73,71.72,26.38,74.57,100.94
2022-08-02 17:00:00,28.16,71.92,27.79,78.12,105.91
2022-08-02 18:00:00,39.66,79.76,28.77,82.97,111.75
2022-08-02 19:00:00,37.37,81.6,35.58,107.2,142.75
2022-08-02 20:00:00,28.25,67.56,34.58,99.57,134.07
2022-08-02 21:00:00,26.31,83.29,67.49,126.93,194.48
2022-08-02 22:00:00,20.78,93.91,163.16,122.88,231.17
2022-08-02 23:00:00,51.17,233.91,403.25,146.73,446.04
2022-08-03 00:00:00,58.57,260.13,201.71,107.28,302.3
2022-08-03 01:00:00,62.05,180.0,93.13,84.61,177.78
2022-08-03 02:00:00,35.74,255.13,134.96,75.62,210.55
2022-08-03 03:00:00,15.99,86.37,112.69,74.53,187.2
2022-08-03 04:00:00,15.94,68.47,99.26,78.56,177.82
2022-08-03 05:00:00,34.8,76.53,155.31,90.2,245.49
2022-08-03 06:00:00,34.85,89.81,130.13,77.51,207.63
2022-08-03 07:00:00,26.72,75.38,131.74,85.46,217.21
2022-08-03 08:00:00,33.74,144.89,147.84,85.08,232.95
2022-08-03 09:00:00,33.05,130.48,115.56,95.86,211.44
2022-08-03 10:00:00,39.04,126.43,98.68,85.27,183.96
2022-08-03 11:00:00,39.05,94.78,95.41,85.27,180.64
2022-08-03 12:00:00,54.62,132.34,53.64,100.51,154.2
2022-08-03 13:00:00,26.75,87.84,53.14,110.52,163.67
2022-08-03 14:00:00,30.64,65.21,33.42,79.06,112.5
2022-08-03 15:00:00,27.46,82.96,27.04,94.35,121.4
2022-08-03 16:00:00,37.91,109.52,26.48,94.12,120.59
2022-08-03 17:00:00,49.73,104.61,29.04,99.98,129.0
2022-08-03 18:00:00,48.69,106.47,57.38,142.31,199.68
2022-08-03 19:00:00,58.66,164.68,26.15,135.42,161.62
2022-08-03 20:00:00,54.39,146.95,19.39,116.23,135.62
2022-08-03 21:00:00,52.5,129.83,27.46,99.6,127.07
2022-08-03 22:00:00,35.95,94.54,27.64,91.34,118.98
2022-08-03 23:00:00,41.86,90.5,37.9,101.62,139.49
2022-08-04 00:00:00,39.14,97.9,41.17,104.99,146.17
2022-08-04 01:00:00,34.11,83.97,40.51,103.63,144.14
2022-08-04 02:00:00,26.67,90.67,25.24,78.37,103.61
2022-08-04 03:00:00,17.75,87.16,41.26,100.85,142.09
2022-08-04 04:00:00,30.85,106.44,38.58,91.23,129.8
2022-08-04 05:00:00,40.84,117.78,38.49,76.5,114.99
2022-08-04 06:00:00,61.15,130.56,55.52,82.2,137.67
2022-08-04 07:00:00,58.94,127.82,87.08,86.97,174.09
2022-08-04 08:00:00,34.72,94.19,33.21,55.7,88.94
2022-08-04 09:00:00,28.72,133.31,38.77,61.53,100.23
2022-08-04 10:00:00,31.27,250.83,50.66,73.02,123.69
2022-08-04 11:00:00,41.17,79.57,21.7,49.09,70.79
2022-08-04 12:00:00,51.25,93.53,41.89,80.27,122.18
2022-08-04 13:00:00,44.92,81.69,21.66,86.38,108.03
2022-08-04 14:00:00,47.15,85.44,30.41,96.73,127.13
2022-08-04 15:00:00,29.88,67.59,31.36,88.75,120.15
2022-08-04 16:00:00,52.09,80.14,22.64,85.05,107.68
2022-08-04 17:00:00,10.58,23.54,30.77,95.2,125.96
2022-08-04 18:00:00,14.93,34.28,151.4,104.94,245.68
2022-08-04 19:00:00,19.99,80.64,299.97,124.0,353.86
2022-08-04 20:00:00,25.21,108.09,347.72,122.19,390.23
2022-08-04 21:00:00,24.92,135.56,314.25,124.58,438.96
2022-08-04 22:00:00,34.12,116.57,135.78,91.65,227.54
2022-08-04 23:00:00,35.6,84.08,197.76,82.32,280.0
2022-08-05 00:00:00,36.39,109.67,157.27,78.67,236.02
2022-08-05 01:00:00,28.48,82.03,118.05,71.16,189.23
2022-08-05 02:00:00,9.38,75.07,112.2,72.88,185.13
2022-08-05 03:00:00,13.67,56.12,109.86,80.76,190.61
2022-08-05 04:00:00,24.4,68.19,84.14,61.22,145.4
2022-08-05 05:00:00,23.65,56.9,88.41,60.01,148.39
2022-08-05 06:00:00,32.59,45.39,84.01,56.4,140.43
2022-08-05 07:00:00,19.94,28.34,69.06,45.28,114.3
2022-08-05 08:00:00,16.82,21.09,93.01,60.79,153.84
2022-08-05 09:00:00,24.46,51.91,117.77,70.99,188.71
2022-08-05 10:00:00,49.43,67.85,136.98,78.05,214.99
2022-08-05 11:00:00,38.08,55.19,79.35,56.11,135.58
2022-08-05 12:00:00,11.84,13.43,66.18,55.62,121.78
2022-08-05 13:00:00,16.25,17.68,82.47,69.59,152.06
2022-08-05 14:00:00,24.39,38.3,71.49,71.43,142.94
2022-08-05 15:00:00,18.35,35.76,54.34,62.47,116.82
2022-08-05 16:00:00,14.07,23.92,58.29,72.6,130.81
2022-08-05 17:00:00,34.37,52.88,57.3,67.15,124.56
2022-08-05 18:00:00,31.4,53.98,101.85,97.36,199.13
2022-08-05 19:00:00,27.46,74.16,252.59,128.85,334.96
2022-08-05 20:00:00,28.63,95.41,292.44,137.28,363.85
2022-08-05 21:00:00,47.36,114.85,250.21,133.37,383.55
2022-08-05 22:00:00,58.98,135.39,336.81,134.35,430.49
2022-08-05 23:00:00,67.61,161.67,386.61,155.43,476.61
2022-08-06 00:00:00,52.58,135.72,249.23,115.79,357.11
2022-08-06 01:00:00,36.55,87.66,156.74,89.98,246.84
2022-08-06 02:00:00,24.85,71.4,140.1,86.73,226.79
2022-08-06 03:00:00,33.15,94.15,211.5,84.28,295.61
2022-08-06 04:00:00,41.88,112.44,173.77,78.16,252.11
2022-08-06 05:00:00,49.78,110.78,157.66,75.4,233.08
2022-08-06 06:00:00,47.22,100.3,171.61,75.92,247.43
2022-08-06 07:00:00,38.78,85.13,137.19,74.51,211.86
2022-08-06 08:00:00,53.71,95.13,88.78,54.04,142.83
2022-08-06 09:00:00,26.06,48.61,73.89,56.34,130.24
2022-08-06 10:00:00,40.09,65.95,68.49,62.36,130.85
2022-08-06 11:00:00,27.31,71.2,73.62,58.77,132.39
2022-08-06 12:00:00,19.52,46.38,52.77,58.56,111.35
2022-08-06 13:00:00,22.11,53.11,48.89,71.27,120.18
2022-08-06 14:00:00,22.49,53.3,37.97,67.76,105.74
2022-08-06 15:00:00,36.82,76.89,36.35,87.67,124.04
2022-08-06 16:00:00,49.86,79.24,30.68,98.21,128.87
2022-08-06 17:00:00,54.01,96.08,29.56,129.64,159.22
2022-08-06 18:00:00,46.29,96.72,33.46,142.11,175.58
2022-08-06 19:00:00,44.55,105.17,47.76,167.23,214.95
2022-08-06 20:00:00,59.53,157.94,89.76,186.45,276.01
2022-08-06 21:00:00,76.03,230.34,175.39,204.72,376.1
2022-08-06 22:00:00,64.17,191.49,66.78,116.66,183.48
2022-08-06 23:00:00,68.97,146.99,90.98,100.44,191.34
2022-08-07 00:00:00,84.07,151.52,136.09,98.85,234.89
2022-08-07 01:00:00,62.85,137.08,117.8,85.91,203.7
2022-08-07 02:00:00,48.34,127.22,126.99,80.48,207.53
2022-08-07 03:00:00,60.08,124.2,120.29,77.94,198.05
2022-08-07 04:00:00,75.09,161.73,237.84,85.0,322.83
2022-08-07 05:00:00,89.28,254.58,288.59,83.41,371.93
2022-08-07 06:00:00,89.65,246.03,180.29,69.66,250.21
2022-08-07 07:00:00,49.35,95.15,154.35,65.32,219.54
2022-08-07 08:00:00,52.71,113.33,163.54,80.19,243.79
2022-08-07 09:00:00,68.95,117.57,126.93,61.33,188.33
2022-08-07 10:00:00,44.29,42.81,69.35,41.0,110.39
2022-08-07 11:00:00,13.38,16.37,62.09,45.37,107.46
2022-08-07 12:00:00,4.59,2.73,58.85,45.33,104.19
2022-08-07 13:00:00,0.67,3.84,56.28,46.78,103.06
2022-08-07 14:00:00,3.11,8.08,47.98,45.82,93.81
2022-08-07 15:00:00,14.01,35.62,47.27,57.47,104.75
2022-08-07 16:00:00,26.78,40.44,45.37,65.15,110.53
2022-08-07 17:00:00,24.66,48.03,62.26,77.6,139.82
2022-08-07 18:00:00,14.27,41.89,88.0,90.95,178.84
2022-08-07 19:00:00,11.86,46.41,121.92,106.53,228.49
2022-08-07 20:00:00,17.54,64.86,170.79,110.79,281.46
2022-08-07 21:00:00,37.92,96.95,140.59,98.72,239.48
2022-08-07 22:00:00,36.85,83.48,105.47,79.66,185.12
2022-08-07 23:00:00,29.1,64.26,93.5,65.01,158.52
2022-08-08 00:00:00,16.21,30.55,107.47,66.5,173.97
2022-08-08 01:00:00,6.4,29.28,84.82,61.3,146.1
2022-08-08 02:00:00,9.87,38.19,150.81,62.08,212.82
2022-08-08 03:00:00,21.16,64.12,186.59,62.21,248.84
2022-08-08 04:00:00,23.37,55.63,151.62,62.22,213.77
2022-08-08 05:00:00,28.83,63.86,204.81,67.18,272.02
2022-08-08 06:00:00,20.48,61.66,178.07,79.43,257.44
2022-08-08 07:00:00,40.06,87.3,165.77,91.45,257.32
2022-08-08 08:00:00,46.87,98.36,134.13,98.62,232.8
2022-08-08 09:00:00,55.51,99.25,102.61,95.49,198.14
2022-08-08 10:00:00,51.83,93.25,70.33,84.24,154.59
2022-08-08 11:00:00,54.44,86.74,49.04,83.96,133.03
2022-08-08 12:00:00,30.97,72.39,37.87,79.38,117.25
2022-08-08 13:00:00,28.01,65.59,30.32,62.86,93.2
2022-08-08 14:00:00,27.46,56.7,23.47,55.18,78.65
2022-08-08 15:00:00,40.54,75.06,33.09,79.45,112.45
2022-08-08 16:00:00,40.49,92.14,31.47,90.53,122.08
2022-08-08 17:00:00,37.36,76.85,35.23,105.09,140.29
2022-08-08 18:00:00,30.66,104.51,59.52,150.34,209.84
2022-08-08 19:00:00,37.39,153.48,117.55,186.66,304.15
2022-08-08 20:00:00,41.95,181.88,174.09,173.49,347.45
2022-08-08 21:00:00,56.66,206.08,347.28,163.85,366.73
2022-08-08 22:00:00,73.22,293.06,478.37,159.78,411.9
2022-08-08 23:00:00,63.37,264.83,437.83,146.06,457.07
2022-08-09 00:00:00,53.33,238.56,364.12,113.51,440.72
2022-08-09 01:00:00,42.62,182.48,403.72,110.03,451.08
2022-08-09 02:00:00,48.3,140.99,272.04,100.45,372.59
2022-08-09 03:00:00,56.35,133.63,236.96,98.07,335.04
2022-08-09 04:00:00,68.9,176.34,221.46,88.57,310.05
2022-08-09 05:00:00,58.38,152.96,193.04,79.95,273.03
2022-08-09 06:00:00,57.4,141.01,214.75,83.82,298.49
2022-08-09 07:00:00,54.18,134.88,182.47,87.77,270.34
2022-08-09 08:00:00,50.73,175.72,134.24,77.65,211.98
2022-08-09 09:00:00,39.73,126.74,91.91,65.36,157.29
2022-08-09 10:00:00,40.24,85.74,78.51,64.13,142.65
2022-08-09 11:00:00,28.78,64.58,66.95,62.06,129.05
2022-08-09 12:00:00,8.09,37.95,54.51,57.84,112.36
2022-08-09 13:00:00,8.18,55.25,53.28,66.81,120.1
2022-08-09 14:00:00,29.09,65.48,46.06,65.83,111.89
2022-08-09 15:00:00,25.82,70.77,44.41,69.23,113.63
2022-08-09 16:00:00,27.29,87.87,52.42,81.98,134.31
2022-08-09 17:00:00,22.6,82.7,57.31,93.72,151.05
2022-08-09 18:00:00,21.33,75.87,92.76,93.56,180.57
2022-08-09 19:00:00,22.13,146.69,306.67,125.62,376.69
2022-08-09 20:00:00,51.01,299.24,393.9,134.42,379.97
2022-08-09 21:00:00,46.58,192.04,174.53,106.43,281.01
2022-08-09 22:00:00,41.34,118.84,241.95,106.99,348.88
2022-08-09 23:00:00,29.13,130.68,235.52,101.75,327.33
2022-08-10 00:00:00,30.58,120.13,260.26,97.93,355.94
2022-08-10 01:00:00,28.67,118.77,273.42,94.37,367.77
2022-08-10 02:00:00,35.05,117.27,203.06,84.69,287.86
2022-08-10 03:00:00,32.61,100.82,174.36,81.79,256.19
2022-08-10 04:00:00,25.51,79.66,209.81,81.48,291.26
2022-08-10 05:00:00,19.4,78.52,186.51,77.91,264.45
2022-08-10 06:00:00,16.14,96.78,178.0,75.36,253.29
2022-08-10 07:00:00,20.75,108.63,133.38,67.67,201.19
2022-08-10 08:00:00,33.96,100.09,98.56,59.75,158.33
2022-08-10 09:00:00,33.34,99.07,85.27,59.9,145.17
2022-08-10 10:00:00,24.09,77.52,74.62,69.18,143.83
2022-08-10 11:00:00,15.65,70.91,62.06,70.63,132.7
2022-08-10 12:00:00,14.35,70.54,54.4,70.53,124.93
2022-08-10 13:00:00,23.42,76.25,53.69,71.66,125.36
2022-08-10 14:00:00,19.68,72.57,41.61,61.59,103.22
2022-08-10 15:00:00,23.3,74.62,49.77,73.58,123.33
2022-08-10 16:00:00,15.33,60.23,38.86,61.33,100.21
2022-08-10 17:00:00,4.66,47.43,38.34,75.18,113.5
2022-08-10 18:00:00,5.99,71.0,77.69,111.88,189.52
2022-08-10 19:00:00,21.15,118.87,126.21,127.64,253.77
2022-08-10 20:00:00,34.76,155.5,127.71,118.66,246.85
2022-08-10 21:00:00,39.31,151.32,97.06,107.48,204.59
2022-08-10 22:00:00,18.82,79.64,80.26,94.88,174.97
2022-08-10 23:00:00,12.23,80.99,115.38,102.47,218.03
2022-08-11 00:00:00,10.71,91.0,91.28,87.12,178.37
2022-08-11 01:00:00,22.93,94.81,82.7,75.28,158.01
2022-08-11 02:00:00,24.21,106.1,60.32,56.12,116.46
2022-08-11 03:00:00,21.06,84.21,67.66,58.22,125.85
2022-08-11 04:00:00,9.64,66.74,64.25,54.82,119.1
2022-08-11 05:00:00,2.51,58.66,67.04,57.45,124.45
2022-08-11 06:00:00,7.8,48.06,74.67,60.14,134.81
2022-08-11 07:00:00,19.28,59.17,67.18,54.26,121.45
2022-08-11 08:00:00,20.53,69.83,73.59,55.21,128.82
2022-08-11 09:00:00,24.19,64.93,70.25,54.76,124.99
2022-08-11 10:00:00,11.83,58.56,62.3,54.05,116.38
2022-08-11 11:00:00,8.87,92.94,64.74,54.29,118.94
2022-08-11 12:00:00,11.67,85.58,65.2,55.36,120.63
2022-08-11 13:00:00,28.51,75.47,81.07,61.84,142.91
2022-08-11 14:00:00,18.45,52.12,58.36,63.89,122.24
2022-08-11 15:00:00,15.63,51.76,56.25,63.25,119.51
2022-08-11 16:00:00,14.83,60.41,70.07,78.63,148.7
2022-08-11 17:00:00,6.04,47.92,76.3,83.81,160.07
2022-08-11 18:00:00,13.86,52.39,103.71,92.78,196.43
2022-08-11 19:00:00,29.72,70.01,110.3,81.28,191.62
2022-08-11 20:00:00,25.69,73.06,83.69,76.81,160.49
2022-08-11 21:00:00,22.87,46.45,102.8,77.81,180.56
2022-08-11 22:00:00,12.48,44.67,102.86,77.46,180.37
2022-08-11 23:00:00,13.35,46.04,109.44,86.66,195.97
2022-08-12 00:00:00,28.13,73.57,134.53,81.66,216.28
2022-08-12 01:00:00,36.38,73.42,100.45,68.06,168.51
2022-08-12 02:00:00,36.65,79.06,111.77,69.9,181.66
2022-08-12 03:00:00,22.97,61.33,150.07,73.48,223.53
2022-08-12 04:00:00,11.68,48.44,139.97,68.74,208.61
2022-08-12 05:00:00,4.52,37.52,112.46,64.46,177.03
2022-08-12 06:00:00,21.83,66.61,116.89,60.33,177.21
2022-08-12 07:00:00,14.82,53.72,103.4,56.8,160.14
2022-08-12 08:00:00,26.04,78.41,85.04,52.88,138.02
2022-08-12 09:00:00,19.26,63.94,68.42,58.96,127.41
2022-08-12 10:00:00,12.4,77.25,54.1,64.94,119.05
2022-08-12 11:00:00,14.89,76.42,51.8,68.83,120.64
2022-08-12 12:00:00,26.1,112.26,40.09,65.26,105.37
2022-08-12 13:00:00,35.71,145.68,37.47,61.32,98.51
2022-08-12 14:00:00,29.45,144.25,34.13,60.01,94.15
2022-08-12 15:00:00,9.5,92.15,19.51,45.39,64.92
2022-08-12 16:00:00,15.43,83.71,16.33,40.33,56.66
2022-08-12 17:00:00,15.31,60.17,16.14,36.64,52.77
2022-08-12 18:00:00,19.23,65.2,26.44,41.95,68.38
2022-08-12 19:00:00,22.14,64.92,37.01,46.73,83.76
2022-08-12 20:00:00,20.14,67.82,34.25,43.04,77.27
2022-08-12 21:00:00,10.88,57.59,33.1,39.13,72.25
2022-08-12 22:00:00,7.35,47.65,35.46,38.41,73.87
2022-08-12 23:00:00,15.52,76.2,33.96,38.48,72.42
2022-08-13 00:00:00,25.72,82.32,31.66,35.71,67.39
2022-08-13 01:00:00,29.66,73.4,28.35,35.41,63.77
2022-08-13 02:00:00,25.0,53.94,18.73,23.57,42.3
2022-08-13 03:00:00,15.56,34.5,16.78,24.04,40.82
2022-08-13 04:00:00,11.38,34.95,27.45,33.05,60.45
2022-08-13 05:00:00,30.29,66.43,27.4,30.84,58.27
2022-08-13 06:00:00,37.91,80.29,31.08,28.9,59.99
2022-08-13 07:00:00,37.26,68.34,31.45,27.61,59.04
2022-08-13 08:00:00,31.53,62.71,40.17,28.62,68.81
2022-08-13 09:00:00,23.66,61.14,29.65,26.97,56.64
2022-08-13 10:00:00,14.6,69.46,17.93,22.52,40.45
2022-08-13 11:00:00,30.66,74.61,13.83,22.85,36.69
2022-08-13 12:00:00,45.3,82.0,9.47,21.41,30.88
2022-08-13 13:00:00,36.25,62.2,7.75,19.71,27.46
2022-08-13 14:00:00,18.99,32.35,9.86,24.63,34.49
2022-08-13 15:00:00,5.94,33.17,6.75,19.09,25.85
2022-08-13 16:00:00,3.66,24.86,7.26,23.77,31.03
2022-08-13 17:00:00,14.4,44.85,7.86,24.24,32.1
2022-08-13 18:00:00,20.15,46.84,7.26,25.17,32.43
2022-08-13 19:00:00,27.3,60.37,14.2,35.75,49.94
2022-08-13 20:00:00,20.04,63.31,16.65,39.35,56.0
2022-08-13 21:00:00,20.81,63.27,23.63,42.92,66.53
2022-08-13 22:00:00,11.68,59.66,27.51,43.27,70.79
2022-08-13 23:00:00,26.05,66.49,55.4,47.3,102.65
2022-08-14 00:00:00,36.46,98.87,37.84,39.1,76.96
2022-08-14 01:00:00,35.8,70.3,29.57,36.76,66.34
2022-08-14 02:00:00,18.71,51.49,29.86,33.52,63.39
2022-08-14 03:00:00,22.23,63.48,31.74,28.4,60.13
2022-08-14 04:00:00,7.52,47.35,32.83,27.68,60.51
2022-08-14 05:00:00,19.71,43.47,26.72,25.05,51.76
2022-08-14 06:00:00,18.98,29.22,29.71,23.31,53.01
2022-08-14 07:00:00,16.82,28.79,31.02,20.55,51.57
2022-08-14 08:00:00,3.0,5.0,33.32,21.42,54.73
2022-08-14 09:00:00,14.63,16.46,36.58,26.15,62.73
2022-08-14 10:00:00,15.15,37.98,28.51,26.3,54.82
2022-08-14 11:00:00,29.19,63.27,22.12,30.25,52.37
2022-08-14 12:00:00,35.89,84.16,19.44,32.69,52.13
2022-08-14 13:00:00,52.44,79.08,23.94,35.72,59.64
2022-08-14 14:00:00,7.23,24.75,32.76,37.7,70.48
2022-08-14 15:00:00,15.88,135.09,20.85,34.42,55.25
2022-08-14 16:00:00,12.57,47.41,44.5,38.45,82.93
2022-08-14 17:00:00,22.4,43.4,31.11,33.65,64.8
2022-08-14 18:00:00,26.26,47.13,40.26,30.88,71.1
2022-08-14 19:00:00,20.99,73.2,64.84,38.63,103.41
2022-08-14 20:00:00,13.46,84.09,76.0,38.44,114.49
2022-08-14 21:00:00,15.56,77.5,58.04,34.35,92.4
2022-08-14 22:00:00,17.76,78.32,64.06,34.43,98.51
2022-08-14 23:00:00,23.83,76.45,60.33,33.57,93.87
2022-08-15 00:00:00,26.09,67.99,65.51,32.18,97.68
2022-08-15 01:00:00,18.3,47.26,72.92,30.66,103.6
2022-08-15 02:00:00,18.2,45.11,63.51,28.28,91.81
2022-08-15 03:00:00,14.88,45.02,58.1,23.47,81.56
2022-08-15 04:00:00,22.15,55.77,57.58,23.49,81.07
2022-08-15 05:00:00,29.9,58.48,56.96,23.49,80.45
2022-08-15 06:00:00,30.8,56.55,59.16,21.13,80.28
2022-08-15 07:00:00,19.65,44.47,64.89,23.5,88.39
2022-08-15 08:00:00,9.49,41.76,62.72,24.13,86.87
2022-08-15 09:00:00,6.48,40.19,63.16,28.27,91.42
2022-08-15 10:00:00,21.2,60.98,46.11,25.49,71.64
2022-08-15 11:00:00,21.66,51.34,33.89,23.03,56.93
2022-08-15 12:00:00,27.44,50.13,30.84,25.44,56.28
2022-08-15 13:00:00,13.42,40.58,27.93,24.44,52.38
2022-08-15 14:00:00,3.34,34.69,23.73,22.72,46.45
2022-08-15 15:00:00,5.2,35.8,22.65,24.87,47.52
2022-08-15 16:00:00,27.22,111.76,24.56,28.97,53.53
2022-08-15 17:00:00,16.42,49.57,30.15,33.09,63.24
2022-08-15 18:00:00,24.94,42.48,32.67,29.75,62.39
2022-08-15 19:00:00,8.91,22.75,42.92,33.97,76.88
2022-08-15 20:00:00,7.19,31.85,60.52,36.53,97.03
2022-08-15 21:00:00,23.41,53.09,66.85,36.17,103.01
2022-08-15 22:00:00,34.94,77.26,81.62,34.22,115.81
2022-08-15 23:00:00,35.47,78.68,61.33,30.84,92.22
2022-08-16 00:00:00,27.33,52.1,50.14,25.51,75.66
2022-08-16 01:00:00,6.27,35.65,46.27,23.51,69.51
2022-08-16 02:00:00,15.6,39.67,51.99,26.29,78.29
2022-08-16 03:00:00,21.76,46.57,52.45,25.79,78.19
2022-08-16 04:00:00,23.27,61.75,35.66,18.56,54.23
2022-08-16 05:00:00,12.66,36.05,36.71,22.84,59.58
2022-08-16 06:00:00,5.1,32.69,36.39,22.39,58.79
2022-08-16 07:00:00,5.58,41.53,36.77,23.6,60.37
2022-08-16 08:00:00,17.86,76.04,33.52,23.51,57.0
2022-08-16 09:00:00,19.24,80.27,29.72,23.16,52.9
2022-08-16 10:00:00,34.68,121.22,22.77,22.94,45.69
2022-08-16 11:00:00,25.63,103.29,24.28,27.41,51.71
2022-08-16 12:00:00,16.6,84.53,23.4,25.74,49.14
2022-08-16 13:00:00,8.53,28.74,23.66,25.98,49.62
2022-08-16 14:00:00,20.48,64.14,20.07,22.99,43.06
2022-08-16 15:00:00,24.35,64.31,19.73,23.39,43.11
2022-08-16 16:00:00,27.62,70.3,19.48,24.75,44.22
2022-08-16 17:00:00,21.94,48.92,19.42,24.7,44.12
2022-08-16 18:00:00,1.98,11.75,29.4,27.1,56.52
2022-08-16 19:00:00,5.42,50.72,36.67,28.44,65.12
2022-08-16 20:00:00,15.03,59.73,35.43,25.37,60.8
2022-08-16 21:00:00,26.07,65.98,35.05,23.29,58.33
2022-08-16 22:00:00,15.57,55.09,31.6,21.42,53.02
2022-08-16 23:00:00,7.25,33.79,31.28,21.1,52.38
2022-08-17 00:00:00,2.49,22.63,26.29,18.96,45.23
2022-08-17 01:00:00,5.89,29.51,24.72,17.61,42.32
2022-08-17 02:00:00,13.58,29.06,20.61,15.31,35.91
2022-08-17 03:00:00,14.17,25.29,21.24,14.38,35.63
2022-08-17 04:00:00,13.39,32.19,29.38,16.7,46.1
2022-08-17 05:00:00,6.44,24.5,33.18,17.5,50.67
2022-08-17 06:00:00,2.69,21.53,28.39,16.13,44.52
2022-08-17 07:00:00,7.73,20.73,24.11,13.67,37.78
2022-08-17 08:00:00,23.27,39.97,22.59,14.02,36.62
2022-08-17 09:00:00,21.38,35.98,25.0,16.64,41.65
2022-08-17 10:00:00,19.99,38.5,21.96,19.56,41.52
2022-08-17 11:00:00,10.74,33.26,18.35,20.38,38.73
